ID,Date,Open,High,Low,Close,Volume,Complete,Created_at,Updated_at
84782,"2024-04-26 09:15:00",155.618,155.62,155.616,155.617,55,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84783,"2024-04-26 09:16:00",155.617,155.618,155.606,155.618,82,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84784,"2024-04-26 09:17:00",155.618,155.618,155.604,155.605,69,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84785,"2024-04-26 09:18:00",155.605,155.607,155.6,155.605,69,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84786,"2024-04-26 09:19:00",155.605,155.641,155.604,155.625,83,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84787,"2024-04-26 09:20:00",155.625,155.636,155.622,155.635,84,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84788,"2024-04-26 09:21:00",155.635,155.636,155.623,155.624,53,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84789,"2024-04-26 09:22:00",155.624,155.636,155.614,155.632,67,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84790,"2024-04-26 09:23:00",155.632,155.644,155.626,155.64,79,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84791,"2024-04-26 09:24:00",155.64,155.64,155.626,155.634,50,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84792,"2024-04-26 09:25:00",155.634,155.634,155.61,155.625,86,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84793,"2024-04-26 09:26:00",155.625,155.64,155.623,155.636,55,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84794,"2024-04-26 09:27:00",155.636,155.636,155.63,155.635,46,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84795,"2024-04-26 09:28:00",155.635,155.635,155.621,155.627,27,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84796,"2024-04-26 09:29:00",155.627,155.63,155.623,155.623,37,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84797,"2024-04-26 09:30:00",155.623,155.638,155.622,155.638,40,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84798,"2024-04-26 09:31:00",155.638,155.643,155.628,155.642,28,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84799,"2024-04-26 09:32:00",155.642,155.642,155.626,155.632,39,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84800,"2024-04-26 09:33:00",155.632,155.634,155.63,155.634,22,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84801,"2024-04-26 09:34:00",155.634,155.642,155.633,155.636,37,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84802,"2024-04-26 09:35:00",155.636,155.644,155.634,155.635,37,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84803,"2024-04-26 09:36:00",155.635,155.642,155.634,155.637,24,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84804,"2024-04-26 09:37:00",155.637,155.637,155.631,155.631,24,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84805,"2024-04-26 09:38:00",155.631,155.631,155.628,155.629,12,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84806,"2024-04-26 09:39:00",155.629,155.634,155.619,155.634,36,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84807,"2024-04-26 09:40:00",155.634,155.646,155.63,155.634,34,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84808,"2024-04-26 09:41:00",155.634,155.649,155.634,155.645,60,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84809,"2024-04-26 09:42:00",155.645,155.645,155.614,155.624,96,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84810,"2024-04-26 09:43:00",155.624,155.636,155.624,155.636,54,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84811,"2024-04-26 09:44:00",155.636,155.644,155.626,155.626,67,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84812,"2024-04-26 09:45:00",155.626,155.634,155.624,155.634,46,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84813,"2024-04-26 09:46:00",155.634,155.641,155.63,155.635,26,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84814,"2024-04-26 09:47:00",155.635,155.638,155.63,155.63,25,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84815,"2024-04-26 09:48:00",155.63,155.638,155.63,155.634,39,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84816,"2024-04-26 09:49:00",155.634,155.634,155.63,155.633,23,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84817,"2024-04-26 09:50:00",155.633,155.64,155.632,155.632,48,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84818,"2024-04-26 09:51:00",155.632,155.638,155.632,155.634,15,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84819,"2024-04-26 09:52:00",155.634,155.646,155.626,155.626,47,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84820,"2024-04-26 09:53:00",155.626,155.63,155.586,155.606,94,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84821,"2024-04-26 09:54:00",155.606,155.638,155.582,155.63,169,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84822,"2024-04-26 09:55:00",155.63,155.636,155.602,155.631,134,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84823,"2024-04-26 09:56:00",155.631,155.634,155.622,155.63,80,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84824,"2024-04-26 09:57:00",155.63,155.635,155.621,155.635,67,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84825,"2024-04-26 09:58:00",155.635,155.646,155.632,155.636,67,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84826,"2024-04-26 09:59:00",155.636,155.642,155.632,155.636,66,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84827,"2024-04-26 10:00:00",155.636,155.641,155.632,155.634,65,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84828,"2024-04-26 10:01:00",155.634,155.634,155.628,155.634,62,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84829,"2024-04-26 10:02:00",155.634,155.634,155.632,155.634,27,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84830,"2024-04-26 10:03:00",155.634,155.645,155.632,155.638,74,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84831,"2024-04-26 10:04:00",155.638,155.646,155.636,155.643,47,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84832,"2024-04-26 10:05:00",155.643,155.643,155.632,155.632,35,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84833,"2024-04-26 10:06:00",155.632,155.634,155.624,155.633,46,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84834,"2024-04-26 10:07:00",155.633,155.642,155.632,155.64,81,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84835,"2024-04-26 10:08:00",155.64,155.659,155.64,155.653,39,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84836,"2024-04-26 10:09:00",155.653,155.654,155.631,155.637,76,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84837,"2024-04-26 10:10:00",155.637,155.653,155.637,155.648,100,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84838,"2024-04-26 10:11:00",155.648,155.654,155.646,155.65,78,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84839,"2024-04-26 10:12:00",155.65,155.654,155.645,155.646,41,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84840,"2024-04-26 10:13:00",155.646,155.646,155.64,155.64,33,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84841,"2024-04-26 10:14:00",155.64,155.65,155.64,155.642,44,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84842,"2024-04-26 10:15:00",155.642,155.644,155.632,155.64,76,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84843,"2024-04-26 10:16:00",155.64,155.64,155.62,155.624,59,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84844,"2024-04-26 10:17:00",155.624,155.63,155.622,155.628,63,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84845,"2024-04-26 10:18:00",155.628,155.632,155.622,155.63,54,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84846,"2024-04-26 10:19:00",155.63,155.633,155.62,155.622,66,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84847,"2024-04-26 10:20:00",155.622,155.626,155.618,155.618,48,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84848,"2024-04-26 10:21:00",155.618,155.62,155.612,155.618,46,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84849,"2024-04-26 10:22:00",155.618,155.62,155.616,155.618,33,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84850,"2024-04-26 10:23:00",155.618,155.618,155.599,155.603,65,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84851,"2024-04-26 10:24:00",155.603,155.61,155.603,155.607,72,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84852,"2024-04-26 10:25:00",155.607,155.617,155.607,155.614,70,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84853,"2024-04-26 10:26:00",155.614,155.616,155.611,155.612,23,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84854,"2024-04-26 10:27:00",155.612,155.618,155.609,155.61,41,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84855,"2024-04-26 10:28:00",155.61,155.615,155.604,155.615,52,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84856,"2024-04-26 10:29:00",155.615,155.636,155.615,155.634,45,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84857,"2024-04-26 10:30:00",155.634,155.66,155.632,155.648,85,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84858,"2024-04-26 10:31:00",155.648,155.648,155.616,155.616,46,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84859,"2024-04-26 10:32:00",155.616,155.618,155.6,155.6,68,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84860,"2024-04-26 10:33:00",155.6,155.607,155.585,155.6,95,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84861,"2024-04-26 10:34:00",155.6,155.606,155.596,155.6,66,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84862,"2024-04-26 10:35:00",155.6,155.602,155.592,155.594,56,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84863,"2024-04-26 10:36:00",155.594,155.603,155.594,155.601,71,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84864,"2024-04-26 10:37:00",155.601,155.609,155.595,155.598,71,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84865,"2024-04-26 10:38:00",155.598,155.606,155.594,155.604,49,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84866,"2024-04-26 10:39:00",155.604,155.606,155.588,155.593,63,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84867,"2024-04-26 10:40:00",155.593,155.608,155.593,155.598,76,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84868,"2024-04-26 10:41:00",155.598,155.604,155.598,155.602,49,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84869,"2024-04-26 10:42:00",155.602,155.604,155.59,155.594,56,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84870,"2024-04-26 10:43:00",155.594,155.594,155.583,155.586,31,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84871,"2024-04-26 10:44:00",155.586,155.586,155.572,155.575,56,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84872,"2024-04-26 10:45:00",155.575,155.576,155.57,155.572,46,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84873,"2024-04-26 10:46:00",155.572,155.572,155.559,155.562,30,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84874,"2024-04-26 10:47:00",155.562,155.563,155.558,155.558,25,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84875,"2024-04-26 10:48:00",155.558,155.566,155.558,155.564,32,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84876,"2024-04-26 10:49:00",155.564,155.57,155.564,155.566,75,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84877,"2024-04-26 10:50:00",155.566,155.566,155.564,155.565,36,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84878,"2024-04-26 10:51:00",155.565,155.576,155.564,155.576,33,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84879,"2024-04-26 10:52:00",155.576,155.586,155.574,155.575,63,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84880,"2024-04-26 10:53:00",155.575,155.582,155.575,155.579,56,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84881,"2024-04-26 10:54:00",155.579,155.581,155.571,155.581,30,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84882,"2024-04-26 10:55:00",155.581,155.584,155.576,155.584,37,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84883,"2024-04-26 10:56:00",155.584,155.584,155.576,155.579,29,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84884,"2024-04-26 10:57:00",155.579,155.606,155.578,155.598,66,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84885,"2024-04-26 10:58:00",155.598,155.598,155.587,155.594,31,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84886,"2024-04-26 10:59:00",155.594,155.607,155.594,155.594,72,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84887,"2024-04-26 11:00:00",155.594,155.614,155.594,155.609,43,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84888,"2024-04-26 11:01:00",155.609,155.618,155.608,155.617,39,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84889,"2024-04-26 11:02:00",155.617,155.617,155.606,155.608,36,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84890,"2024-04-26 11:03:00",155.608,155.611,155.604,155.608,42,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84891,"2024-04-26 11:04:00",155.608,155.611,155.604,155.605,35,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84892,"2024-04-26 11:05:00",155.605,155.614,155.602,155.612,33,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84893,"2024-04-26 11:06:00",155.612,155.612,155.603,155.603,19,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84894,"2024-04-26 11:07:00",155.603,155.607,155.6,155.606,11,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84895,"2024-04-26 11:08:00",155.606,155.607,155.594,155.595,43,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84896,"2024-04-26 11:09:00",155.595,155.6,155.592,155.597,32,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84897,"2024-04-26 11:10:00",155.597,155.606,155.589,155.604,70,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84898,"2024-04-26 11:11:00",155.604,155.606,155.6,155.602,33,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84899,"2024-04-26 11:12:00",155.602,155.606,155.598,155.6,55,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84900,"2024-04-26 11:13:00",155.6,155.604,155.598,155.598,44,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84901,"2024-04-26 11:14:00",155.598,155.599,155.596,155.599,30,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84902,"2024-04-26 11:15:00",155.599,155.608,155.598,155.606,18,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84903,"2024-04-26 11:16:00",155.606,155.616,155.606,155.616,33,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84904,"2024-04-26 11:17:00",155.616,155.617,155.611,155.616,46,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84905,"2024-04-26 11:18:00",155.616,155.63,155.616,155.626,53,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84906,"2024-04-26 11:19:00",155.626,155.632,155.623,155.631,44,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84907,"2024-04-26 11:20:00",155.631,155.633,155.622,155.624,46,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84908,"2024-04-26 11:21:00",155.624,155.624,155.616,155.617,13,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84909,"2024-04-26 11:22:00",155.617,155.618,155.609,155.611,35,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84910,"2024-04-26 11:23:00",155.611,155.611,155.604,155.606,16,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84911,"2024-04-26 11:24:00",155.606,155.616,155.605,155.614,20,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84912,"2024-04-26 11:25:00",155.614,155.628,155.614,155.627,16,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84913,"2024-04-26 11:26:00",155.627,155.63,155.612,155.626,27,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84914,"2024-04-26 11:27:00",155.626,155.631,155.618,155.624,43,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84915,"2024-04-26 11:28:00",155.624,155.625,155.617,155.621,50,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84916,"2024-04-26 11:29:00",155.621,155.623,155.6,155.602,79,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84917,"2024-04-26 11:30:00",155.602,155.605,155.576,155.584,61,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84918,"2024-04-26 11:31:00",155.584,155.592,155.578,155.578,52,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84919,"2024-04-26 11:32:00",155.578,155.582,155.573,155.578,44,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84920,"2024-04-26 11:33:00",155.578,155.578,155.554,155.561,80,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84921,"2024-04-26 11:34:00",155.561,155.572,155.558,155.572,48,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84922,"2024-04-26 11:35:00",155.572,155.575,155.568,155.569,65,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84923,"2024-04-26 11:36:00",155.569,155.584,155.569,155.576,42,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84924,"2024-04-26 11:37:00",155.576,155.586,155.576,155.586,11,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84925,"2024-04-26 11:38:00",155.586,155.596,155.586,155.586,22,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84926,"2024-04-26 11:39:00",155.586,155.586,155.57,155.572,22,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84927,"2024-04-26 11:40:00",155.572,155.578,155.572,155.576,16,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84928,"2024-04-26 11:41:00",155.576,155.577,155.576,155.576,8,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84929,"2024-04-26 11:42:00",155.576,155.576,155.55,155.554,101,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84930,"2024-04-26 11:43:00",155.554,155.574,155.552,155.572,47,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84931,"2024-04-26 11:44:00",155.572,155.573,155.566,155.567,63,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84932,"2024-04-26 11:45:00",155.567,155.572,155.565,155.568,33,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84933,"2024-04-26 11:46:00",155.568,155.574,155.568,155.572,13,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84934,"2024-04-26 11:47:00",155.572,155.596,155.572,155.587,69,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84935,"2024-04-26 11:48:00",155.587,155.587,155.582,155.584,29,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84936,"2024-04-26 11:49:00",155.584,155.586,155.573,155.574,43,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84937,"2024-04-26 11:50:00",155.574,155.574,155.561,155.572,63,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84938,"2024-04-26 11:51:00",155.572,155.572,155.551,155.554,66,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84939,"2024-04-26 11:52:00",155.554,155.556,155.553,155.556,46,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84940,"2024-04-26 11:53:00",155.556,155.56,155.556,155.56,8,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84941,"2024-04-26 11:54:00",155.56,155.566,155.546,155.547,24,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84942,"2024-04-26 11:55:00",155.547,155.548,155.543,155.544,45,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84943,"2024-04-26 11:56:00",155.544,155.545,155.537,155.54,37,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84944,"2024-04-26 11:57:00",155.54,155.554,155.537,155.547,38,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84945,"2024-04-26 11:58:00",155.547,155.563,155.547,155.563,50,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84946,"2024-04-26 11:59:00",155.563,155.569,155.559,155.568,69,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84947,"2024-04-26 12:00:00",155.568,155.568,155.553,155.562,58,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84948,"2024-04-26 12:01:00",155.562,155.568,155.56,155.56,34,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84949,"2024-04-26 12:02:00",155.56,155.575,155.556,155.574,38,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84950,"2024-04-26 12:03:00",155.574,155.575,155.566,155.568,14,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84951,"2024-04-26 12:04:00",155.568,155.569,155.557,155.558,34,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84952,"2024-04-26 12:05:00",155.558,155.559,155.547,155.556,52,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84953,"2024-04-26 12:06:00",155.556,155.558,155.549,155.554,39,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84954,"2024-04-26 12:07:00",155.554,155.554,155.544,155.547,21,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84955,"2024-04-26 12:08:00",155.547,155.58,155.546,155.574,48,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84956,"2024-04-26 12:09:00",155.574,155.583,155.57,155.574,39,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84957,"2024-04-26 12:10:00",155.574,155.584,155.573,155.574,28,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84958,"2024-04-26 12:11:00",155.574,155.58,155.556,155.558,51,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84959,"2024-04-26 12:12:00",155.558,155.558,155.545,155.551,41,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84960,"2024-04-26 12:13:00",155.551,155.552,155.546,155.548,29,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84961,"2024-04-26 12:14:00",155.548,155.552,155.546,155.552,48,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84962,"2024-04-26 12:15:00",155.552,155.552,155.542,155.55,29,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84963,"2024-04-26 12:16:00",155.55,155.552,155.548,155.551,14,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84964,"2024-04-26 12:17:00",155.551,155.552,155.55,155.552,21,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84965,"2024-04-26 12:18:00",155.552,155.557,155.546,155.548,23,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84966,"2024-04-26 12:19:00",155.548,155.548,155.53,155.53,45,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84967,"2024-04-26 12:20:00",155.53,155.534,155.525,155.526,54,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84968,"2024-04-26 12:21:00",155.526,155.528,155.526,155.528,13,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84969,"2024-04-26 12:22:00",155.528,155.683,155.422,155.494,538,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84970,"2024-04-26 12:23:00",155.494,155.694,155.494,155.605,441,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84971,"2024-04-26 12:24:00",155.605,155.896,155.586,155.823,504,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84972,"2024-04-26 12:25:00",155.823,155.883,155.808,155.818,172,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84973,"2024-04-26 12:26:00",155.818,155.832,155.704,155.749,327,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84974,"2024-04-26 12:27:00",155.749,155.83,155.749,155.812,197,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84975,"2024-04-26 12:28:00",155.812,155.837,155.788,155.837,157,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84976,"2024-04-26 12:29:00",155.837,155.891,155.802,155.856,230,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84977,"2024-04-26 12:30:00",155.856,155.938,155.854,155.936,270,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84978,"2024-04-26 12:31:00",155.936,156.095,155.77,156.004,610,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84979,"2024-04-26 12:32:00",156.004,156.058,155.991,156.04,334,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84980,"2024-04-26 12:33:00",156.04,156.044,155.983,156.008,238,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84981,"2024-04-26 12:34:00",156.008,156.052,155.976,156.018,191,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84982,"2024-04-26 12:35:00",156.018,156.024,155.968,156.018,150,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84983,"2024-04-26 12:36:00",156.018,156.066,155.987,156.054,131,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84984,"2024-04-26 12:37:00",156.054,156.14,156.054,156.135,200,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84985,"2024-04-26 12:38:00",156.135,156.144,156.073,156.077,170,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84986,"2024-04-26 12:39:00",156.077,156.112,156.077,156.1,156,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84987,"2024-04-26 12:40:00",156.1,156.133,156.088,156.121,152,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84988,"2024-04-26 12:41:00",156.121,156.136,156.1,156.124,152,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84989,"2024-04-26 12:42:00",156.124,156.145,156.114,156.117,120,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84990,"2024-04-26 12:43:00",156.117,156.117,156.066,156.076,104,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84991,"2024-04-26 12:44:00",156.076,156.092,156.063,156.076,86,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84992,"2024-04-26 12:45:00",156.076,156.098,156.076,156.098,95,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84993,"2024-04-26 12:46:00",156.098,156.122,156.058,156.061,106,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84994,"2024-04-26 12:47:00",156.061,156.074,156.009,156.063,255,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
84995,"2024-04-26 12:48:00",156.063,156.066,156.002,156.014,149,1,"2024-04-28 20:00:49","2024-04-28 20:00:49"
